postcode,nitrate
49767,0.44
26632,0.44
21706,0.44
21441,0.44
21436,0.44
21386,0.44
21379,0.44
26676,0.44
21368,0.44
26683,0.44
21684,0.44
26388,0.44
26553,0.44
21775,0.44
26215,0.44
26209,0.44
26203,0.44
26188,0.44
26133,0.44
49635,0.44
49685,0.44
21787,0.44
21785,0.44
21765,0.44
21709,0.44
49699,0.44
26506,0.44
26529,0.44
21745,0.44
21726,0.44
21723,0.44
26532,0.44
21720,0.44
26316,0.44
21710,0.44
29352,0.44
26759,0.44
30952,0.44
30827,0.44
30826,0.44
30659,0.44
30455,0.44
30419,0.44
30173,0.44
38553,0.44
29646,0.44
38554,0.44
29594,0.44
29578,0.44
29571,0.44
29549,0.44
29525,0.44
29491,0.44
38685,0.44
29484,0.44
38528,0.44
38471,0.44
26789,0.44
38470,0.44
31863,0.44
38170,0.44
31637,0.44
31634,0.44
31628,0.44
31604,0.44
38304,0.44
31600,0.44
31592,0.44
31582,0.44
31552,0.44
31547,0.44
38350,0.44
31199,0.44
38468,0.44
31162,0.44
31088,0.44
29482,0.44
29481,0.44
29475,0.44
26937,0.44
27339,0.44
27337,0.44
27327,0.44
27321,0.44
27318,0.44
27299,0.44
27283,0.44
49424,0.44
26935,0.44
29468,0.44
26931,0.44
26919,0.44
26909,0.44
26907,0.44
26903,0.44
49453,0.44
26826,0.44
26810,0.44
27419,0.44
49849,0.44
27442,0.44
28876,0.44
29439,0.44
29379,0.44
48527,0.44
48529,0.44
29323,0.44
48531,0.44
29308,0.44
29223,0.44
28865,0.44
27619,0.44
28816,0.44
28790,0.44
27793,0.44
27751,0.44
27729,0.44
27726,0.44
49163,0.44
38364,0.32
30974,0.08
