postcode,nitrate
29399,26.060000000000002
29643,25.591666666666665
37197,24.8
31832,24.79
27798,24.648888888888887
37434,24.5
37133,24.185714285714283
38271,24.166666666666668
0,24.163999999999998
48480,24.05944444444444
49733,24.022499999999997
38464,23.925
31737,23.705263157894738
31749,23.5
49170,23.406666666666663
31079,23.249999999999996
21218,23.2
37574,23.099999999999998
27356,22.802500000000006
30459,22.6
30916,22.076
31619,21.776666666666667
26899,21.25
49751,21.2
27607,21.12285714285714
49626,21.05
49406,20.805
29456,20.8
37154,20.8
37581,20.63888888888889
30175,20.4
31020,20.0
21256,19.90125
37697,19.9
21272,19.633999999999997
37539,19.54
37649,19.5
21376,19.202857142857138
26817,19.154999999999998
37124,18.72
21369,18.2
27612,18.166666666666668
21391,17.993333333333332
38644,17.7
29553,17.7
34355,17.6625
27412,17.62
38729,17.41111111111111
49832,17.348888888888887
27476,17.3
49811,17.267000000000003
29664,17.216
37191,17.150000000000002
37176,16.8
49624,16.737777777777776
37431,16.316666666666666
31246,15.5
31171,15.493333333333334
49080,15.266666666666666
37120,14.883333333333335
48488,14.645
38723,14.450000000000003
37127,14.442857142857141
31188,14.425
27711,14.171111111111111
34346,13.85
29328,13.652222222222221
37181,13.558333333333332
49451,13.233333333333334
49393,12.458000000000002
49419,12.4
31167,12.385000000000002
38239,12.136
49326,12.12857142857143
38315,11.95125
37170,11.933333333333332
37412,11.666666666666666
27367,11.518333333333333
31855,11.5
31812,10.82
49328,10.793333333333331
38518,10.764285714285714
49377,10.719999999999999
37136,10.6
31636,9.976666666666667
30519,9.969999999999999
49124,9.444999999999999
29476,9.3
28832,9.3
31039,9.1
38173,9.020000000000001
49413,8.993636363636362
37603,8.99
31089,8.9
30880,8.87
38112,8.836666666666666
30926,8.693333333333333
37186,7.97
29365,7.966666666666666
37647,7.573333333333333
29683,7.569166666666667
38385,7.536666666666666
37635,7.266666666666667
49599,6.773333333333333
37632,6.447999999999999
38159,6.413333333333334
38707,6.194285714285714
37075,5.973333333333334
37589,5.634285714285714
31073,5.586666666666668
26345,5.2957142857142845
31655,5.263333333333333
49838,5.138333333333331
38268,5.09
49565,5.073999999999999
31848,5.039999999999999
37586,4.944285714285714
38154,4.94111111111111
37139,4.87
31099,4.8
21271,4.705
37449,4.22
29393,4.203333333333333
31091,4.1
21274,3.985
38700,3.98
29693,3.7616666666666667
26892,3.76
31195,3.65
31606,3.6400000000000006
27777,3.5100000000000007
21449,3.34
49219,3.2950000000000004
26871,3.243333333333334
38126,3.1
38667,3.1
26409,2.883333333333333
29494,2.8749999999999996
38524,2.841428571428571
29587,2.6300000000000003
37520,2.5925000000000007
26548,2.5
49434,2.2449999999999997
21400,2.216666666666667
26845,2.2125000000000004
27327,2.1733333333333333
27339,2.1733333333333333
29358,2.1233333333333335
29690,2.113333333333334
38536,2.1016666666666666
26969,1.9899999999999998
29359,1.8833333333333335
21385,1.8019999999999996
31157,1.77
29396,1.7657142857142853
49456,1.6380000000000003
26670,1.635
27336,1.633333333333333
31683,1.6099999999999999
29229,1.42
38685,1.33
38312,1.3250000000000002
31582,1.29
29525,1.16
27374,1.1383333333333334
28870,1.092222222222222
27801,1.0866666666666667
29331,1.0833333333333337
27729,1.0733333333333335
21217,1.06
27726,1.0233333333333332
26571,1.0
26465,1.0
28865,0.9933333333333333
21436,0.9920000000000002
49593,0.9366666666666666
30890,0.885714285714286
26954,0.88
30855,0.88
38304,0.88
31632,0.7533333333333334
27804,0.7355555555555556
29578,0.724
49152,0.72
29556,0.6839999999999999
29571,0.6766666666666667
31628,0.66
37691,0.65
31008,0.62
29223,0.6033333333333334
27321,0.5911111111111113
26169,0.5655555555555555
38446,0.55
31622,0.5499999999999999
21379,0.5
21441,0.5
49835,0.4964285714285715
27419,0.48666666666666664
26939,0.4840000000000001
38539,0.48
29308,0.47000000000000003
21423,0.45714285714285713
29459,0.45600000000000007
49424,0.4466666666666667
26160,0.4400000000000001
26446,0.4400000000000001
29646,0.44000000000000006
26676,0.44000000000000006
26831,0.44000000000000006
31863,0.44000000000000006
38170,0.44
26215,0.44
26316,0.44
21723,0.44
21726,0.44
21745,0.44
31634,0.44
38350,0.44
21765,0.44
21770,0.44
21787,0.44
26209,0.44
26203,0.44
31637,0.44
21775,0.44
21785,0.44
26188,0.44
26133,0.44
27619,0.44
38470,0.44
21720,0.44
38364,0.44
49767,0.44
49762,0.44
49757,0.44
49716,0.44
49699,0.44
49685,0.44
49635,0.44
49584,0.44
49453,0.44
21368,0.44
49163,0.44
21386,0.44
48531,0.44
48529,0.44
48527,0.44
38554,0.44
38553,0.44
21635,0.44
38528,0.44
38471,0.44
38468,0.44
38448,0.44
21683,0.44
21684,0.44
21706,0.44
21709,0.44
21710,0.44
26340,0.44
26532,0.44
26349,0.44
26388,0.44
26935,0.44
26937,0.44
30659,0.44
30455,0.44
30419,0.44
30173,0.44
29594,0.44
29574,0.44
27283,0.44
27299,0.44
29549,0.44
29491,0.44
27318,0.44
29484,0.44
29482,0.44
29481,0.44
27337,0.44
29475,0.44
29468,0.44
29439,0.44
29379,0.44
29361,0.44
29352,0.44
29323,0.44
29313,0.44
27442,0.44
28876,0.44
28816,0.44
27793,0.44
26931,0.44
26919,0.44
26909,0.44
31162,0.44
31604,0.44
26487,0.44
26506,0.44
26529,0.44
27751,0.44
31600,0.44
26553,0.44
31592,0.44
31552,0.44
26624,0.44
31547,0.44
26632,0.44
31199,0.44
26683,0.44
26907,0.44
26725,0.44
26736,0.44
26759,0.44
26789,0.44
26802,0.44
26810,0.44
31088,0.44
26826,0.44
30952,0.44
30827,0.44
30826,0.44
26903,0.44
49849,0.44
30974,0.08
